,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
1080,1965,66294.0,0,0,68,5.5254529391317835,4.68213122712422,5.811140992976701,4.174387269895637,4.5217885770490405,4.762173934797756,1,4,3,5,2,0,0,0,0,0,0,0,-6.269548915769391,-7.112870627776956,-5.983860861924475,-7.620614585005538,-7.273213277852135,-7.032827920103419,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1081,1971,36715.0,1,0,16,5.147494476813453,2.302585092994046,4.8283137373023015,3.044522437723423,2.5649493574615367,2.772588722239781,6,7,2,4,9,0,0,0,0,0,0,1,-6.056593373632203,-8.90150275745161,-6.375774113143355,-8.159565412722234,-8.63913849298412,-8.431499128205875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1082,1956,79456.0,0,0,12,6.336825731146441,3.7376696182833684,6.306275286948016,4.1588830833596715,4.418840607796598,4.59511985013459,1,5,6,4,3,0,0,0,0,0,0,1,-5.639280137721397,-8.23843625058447,-5.669830581919823,-7.817222785508166,-7.55726526107124,-7.380986018733249,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1083,1982,40479.0,1,0,95,1.6094379124341003,0.0,2.0794415416798357,0.6931471805599453,0.0,0.0,1,0,0,3,4,0,0,0,0,0,0,0,-9.692247868224742,0.0,-9.222244238979007,-10.608538600098898,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1084,1970,75345.0,0,0,16,6.822197390620491,4.04305126783455,6.7357800142423265,4.59511985013459,3.6375861597263857,4.890349128221754,1,5,8,6,3,0,0,0,1,0,0,1,-5.10078263479171,-7.87992875757765,-5.187200011169874,-7.3278601752776105,-8.285393865685814,-7.0326308971904465,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1085,1977,54233.0,0,1,46,6.480044561926653,2.0794415416798357,5.062595033026967,3.044522437723423,0.0,4.955827057601261,4,11,6,5,8,0,0,0,0,0,0,0,-5.114147476871923,-9.51475049711874,-6.5315970057716095,-8.549669601075154,0.0,-6.6383649811973156,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1086,1970,24163.0,1,1,3,1.3862943611198906,0.0,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,2,1,0,3,4,0,0,0,0,0,0,0,-9.399430635965508,-10.7857249970854,-8.839814848030086,-10.092577816525454,-10.7857249970854,-10.092577816525454,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1087,1958,84460.0,0,0,80,5.0238805208462765,3.295836866004329,4.634728988229636,4.663439094112067,3.9889840465642745,4.394449154672439,0,9,9,4,5,0,1,1,1,1,0,1,-7.013299988201603,-8.741343643043551,-7.402451520818244,-7.373741414935813,-8.048196462483606,-7.642731354375441,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1088,1983,43776.0,1,0,77,2.0794415416798357,0.0,2.1972245773362196,0.6931471805599453,0.0,1.0986122886681098,1,1,0,2,6,0,0,0,0,0,0,0,-9.30054663986233,0.0,-9.182763604205949,-10.686841000982222,-11.379988181542167,-10.281375892874058,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1089,1958,71691.0,0,0,0,5.817111159963204,4.867534450455582,6.018593214496234,5.480638923341991,3.4657359027997265,3.7612001156935624,1,4,7,5,2,0,0,0,0,0,0,1,-6.056156516293228,-7.005733225800849,-5.854674461760197,-6.39262875291444,-8.407531773456705,-8.11206756056287,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1090,1973,85844.0,0,0,62,6.843749949006225,2.9444389791664403,6.736966958001855,3.2188758248682006,4.553876891600541,3.6375861597263857,1,6,6,7,2,0,0,1,0,0,0,0,-5.209684206095093,-9.108995175934878,-5.316467197099462,-8.834558330233117,-7.499557263500777,-8.415847995374932,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1091,1974,39190.0,1,0,91,4.219507705176107,2.0794415416798357,2.8903717578961645,2.9444389791664403,2.0794415416798357,2.4849066497880004,2,2,1,4,5,0,0,0,0,0,0,0,-7.049816366577516,-9.189882530073787,-8.378952313857457,-8.324885092587182,-9.189882530073787,-8.784417421965623,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1092,1959,71367.0,0,0,24,5.424950017481403,3.1354942159291497,5.963579343618446,3.7376696182833684,3.044522437723423,4.31748811353631,1,4,5,7,2,0,0,0,0,0,0,0,-6.443788019691919,-8.733243821244171,-5.905158693554875,-8.131068418889953,-8.824215599449898,-7.551249923637011,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1093,1972,38578.0,1,1,2,3.6375861597263857,1.3862943611198906,3.091042453358316,1.0986122886681098,1.0986122886681098,1.0986122886681098,3,3,0,3,8,0,0,0,0,0,0,0,-7.615998465617745,-9.86729026422424,-8.162542171985814,-10.154972336676021,-10.154972336676021,-10.154972336676021,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1094,1965,57236.0,1,1,22,4.653960350157523,0.0,2.1972245773362196,0.6931471805599453,0.0,1.3862943611198906,3,2,1,4,3,0,0,0,0,0,0,0,-6.994125180429047,0.0,-9.450860953250352,-10.954938350026625,-11.64808553058657,-10.261791169466681,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1095,1979,61825.0,0,1,56,5.087596335232384,3.912023005428146,4.605170185988092,4.007333185232471,3.4011973816621555,3.295836866004329,1,4,2,8,4,0,0,0,0,0,0,0,-6.637613937717179,-7.813187267521417,-7.120040086961471,-7.717877087717091,-8.324012891287406,-8.429373406945233,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1096,1958,79803.0,0,1,54,6.352629396319567,2.0794415416798357,5.375278407684165,3.044522437723423,2.772588722239781,3.4965075614664802,1,4,3,5,1,0,0,0,0,0,0,0,-5.627834160956605,-9.901022015596336,-6.605185149592007,-8.935941119552748,-9.20787483503639,-8.48395599580969,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1097,1986,80910.0,0,0,71,5.075173815233827,4.382026634673881,5.910796644040527,4.204692619390966,3.6635616461296463,3.713572066704308,1,3,3,8,1,0,0,0,0,0,0,0,-6.919066070128004,-7.612213250687949,-6.083443241321303,-7.789547265970865,-8.330678239232185,-8.280667818657523,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1099,1979,56775.0,0,1,62,6.419994928147142,3.5553480614894135,5.075173815233827,4.060443010546419,3.5553480614894135,3.5553480614894135,2,5,8,10,5,0,0,0,0,0,0,0,-5.220003619386562,-8.084650486044291,-6.564824732299877,-7.579555536987285,-8.084650486044291,-8.084650486044291,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1100,1975,83829.0,0,0,78,6.799055862058796,5.081404364984463,6.063785208687608,5.225746673713202,5.081404364984463,3.295836866004329,0,4,7,6,1,1,0,1,1,0,0,1,-5.230625607158169,-6.948277104232502,-5.965896260529357,-6.803934795503763,-6.948277104232502,-8.733844603212635,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1101,1979,54210.0,0,1,18,4.248495242049359,3.9889840465642745,4.6913478822291435,4.382026634673881,2.1972245773362196,3.8066624897703196,2,4,1,7,5,0,0,0,0,0,0,0,-7.345272610764971,-7.604783806250055,-6.902419970585186,-7.211741218140448,-9.396543275478109,-7.7871053630440095,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1102,1986,38508.0,1,0,95,4.787491742782046,2.9444389791664403,5.327876168789581,3.2188758248682006,2.9444389791664403,3.9889840465642745,6,7,2,5,8,0,0,0,0,0,0,0,-6.464276728675756,-8.307329492291363,-5.9238923026682215,-8.032892646589602,-8.307329492291363,-7.262784424893528,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1103,1970,53187.0,1,0,66,5.351858133476067,0.6931471805599453,3.4011973816621555,1.9459101490553132,1.9459101490553132,2.302585092994046,2,4,1,6,5,0,0,0,0,0,0,0,-6.222858331650369,-10.88156928456649,-8.17351908346428,-9.628806316071122,-9.628806316071122,-9.27213137213239,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1104,1972,30023.0,1,0,28,2.3978952727983707,0.0,2.772588722239781,1.9459101490553132,1.791759469228055,3.044522437723423,1,2,0,3,8,0,0,0,0,0,0,0,-8.604970941333768,0.0,-8.230277491892357,-9.056956065076825,-9.211106744904084,-7.958343776408716,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1105,1960,76045.0,0,0,78,6.633318433280377,3.970291913552122,5.991464547107982,2.833213344056216,4.532599493153256,0.0,1,4,5,11,2,0,0,0,1,0,0,0,-5.298909296586038,-7.961935816314292,-5.940763182758433,-9.099014385810198,-7.399628236713158,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1107,1970,15315.0,0,0,27,1.9459101490553132,1.3862943611198906,2.5649493574615367,2.70805020110221,2.0794415416798357,2.833213344056216,2,2,0,4,5,0,0,0,0,0,0,0,-8.383825050771508,-8.94344083870693,-7.764785842365284,-7.621684998724611,-8.250293658146985,-7.496521855770605,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1108,1974,65463.0,1,0,17,5.968707559985366,3.4657359027997265,4.248495242049359,3.044522437723423,3.4657359027997265,2.772588722239781,2,6,2,9,5,0,1,0,0,0,0,0,-5.813679997093818,-8.316651654279458,-7.533892315029825,-8.73786511935576,-8.316651654279458,-9.009798834839403,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1109,1965,66480.0,1,1,71,5.293304824724492,2.1972245773362196,4.04305126783455,2.995732273553991,3.044522437723423,1.791759469228055,7,4,1,7,4,0,0,0,0,0,0,0,-6.504498785364783,-9.600579032753055,-7.754752342254725,-8.802071336535285,-8.753281172365853,-10.00604414086122,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1110,1954,76773.0,0,0,79,6.246106765481563,4.02535169073515,6.1070228877422545,4.454347296253507,3.4965075614664802,2.772588722239781,1,2,2,11,1,0,0,0,0,0,0,0,-5.695648709901563,-7.916403784647976,-5.834732587640871,-7.487408179129617,-8.445247913916646,-9.169166753143344,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1111,1983,81698.0,0,0,1,6.5638555265321274,3.8066624897703196,4.74493212836325,3.4011973816621555,5.075173815233827,3.8066624897703196,1,8,2,5,5,0,0,0,1,0,0,1,-5.440076454772115,-8.197269491533923,-7.258999852940993,-8.602734599642087,-6.928758166070415,-8.197269491533923,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1113,1960,98777.0,0,0,23,6.907755278982137,2.9444389791664403,6.566672429803241,4.8283137373023015,4.74493212836325,3.6375861597263857,0,4,6,9,1,0,1,0,0,0,0,0,-5.286011964690882,-9.249328264506579,-5.627094813869778,-7.365453506370718,-7.448835115309769,-8.556181083946633,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1114,1984,16269.0,1,0,75,2.9444389791664403,1.0986122886681098,2.8903717578961645,1.0986122886681098,0.0,0.0,3,3,0,3,8,0,0,0,0,0,0,0,-7.445724936902676,-9.291551627401006,-7.499792158172951,-9.291551627401006,-10.390163916069115,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1115,1971,71819.0,0,1,70,7.1098794630722715,3.332204510175204,4.941642422609304,0.0,2.6390573296152584,5.123963979403259,3,3,3,5,6,0,1,1,0,0,0,0,-4.765172061472678,-8.542847014369745,-6.933409101935645,0.0,-9.23599419492969,-6.75108754514169,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1116,1983,33569.0,1,0,10,2.772588722239781,0.6931471805599453,2.8903717578961645,1.0986122886681098,0.0,3.1780538303479458,1,1,1,2,8,1,0,0,0,0,0,1,-8.34191675934892,-10.421358301028755,-8.224133723692537,-10.015893192920592,0.0,-7.9364516512407555,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1117,1983,36262.0,0,0,24,4.477336814478207,3.6635616461296463,3.9889840465642745,4.1588830833596715,3.332204510175204,5.030437921392435,1,3,5,3,6,1,0,0,0,0,0,1,-6.714336006067493,-7.528111174416053,-7.202688773981425,-7.032789737186028,-7.859468310370495,-6.161234899153264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1118,1966,22634.0,0,0,47,0.6931471805599453,3.1354942159291497,2.3978952727983707,2.0794415416798357,1.791759469228055,3.828641396489095,1,2,1,2,8,0,0,0,0,0,0,0,-10.027208479525887,-7.584861444156682,-8.322460387287462,-8.640914118405997,-8.928596190857776,-6.891714263596738,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1119,1978,47025.0,0,1,98,6.230481447578482,2.3978952727983707,4.07753744390572,3.1354942159291497,1.6094379124341003,3.367295829986474,5,11,1,6,9,0,0,0,0,0,0,0,-5.2211003871506945,-9.053686561930807,-7.374044390823457,-8.316087618800028,-9.842143922295076,-8.084286004742703,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1120,1968,70566.0,0,1,4,5.942799375126701,3.332204510175204,5.3706380281276624,4.430816798843313,3.332204510175204,3.044522437723423,2,6,5,9,3,0,0,0,0,0,0,0,-5.914651526512336,-8.525246391463833,-6.486812873511374,-7.426634102795723,-8.525246391463833,-8.812928463915615,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1121,1979,31605.0,1,0,15,4.30406509320417,0.0,3.7376696182833684,0.6931471805599453,0.0,1.791759469228055,2,2,1,4,7,0,0,0,0,0,0,0,-6.750152702262175,0.0,-7.316548177182976,-10.3610706149064,-11.054217795466345,-9.26245832623829,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1122,1973,52034.0,1,1,67,4.983606621708336,0.0,4.532599493153256,1.9459101490553132,2.5649493574615367,4.290459441148391,5,4,2,5,7,0,0,0,0,0,0,0,-6.5691931889047535,0.0,-7.020200317459834,-9.606889661557776,-8.987850453151554,-7.262340369464699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1123,1979,48526.0,1,0,32,3.1354942159291497,2.833213344056216,3.1354942159291497,3.7612001156935624,2.995732273553991,2.1972245773362196,1,2,1,4,3,0,0,0,0,0,0,0,-8.34750798038972,-8.649788852262654,-8.34750798038972,-7.721802080625308,-8.48726992276488,-9.285777618982651,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1124,1954,46734.0,0,1,40,4.700480365792417,1.6094379124341003,4.919980925828125,3.258096538021482,3.1354942159291497,3.367295829986474,2,6,1,5,7,0,0,0,0,0,0,0,-6.744894044915533,-9.835936498273849,-6.525393484879824,-8.187277872686467,-8.309880194778799,-8.078078580721474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1125,1962,39552.0,1,1,54,5.10594547390058,1.0986122886681098,4.990432586778736,1.3862943611198906,3.1780538303479458,3.713572066704308,7,6,2,5,8,0,0,0,0,0,0,1,-6.172573247476727,-10.179906432709199,-6.288086134598571,-9.892224360257417,-8.100464891029363,-7.564946654673,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1126,1966,86358.0,1,1,78,6.863803391452954,3.8501476017100584,6.202535517187923,4.406719247264253,3.8501476017100584,4.553876891600541,4,5,3,6,8,0,0,0,0,0,0,0,-5.195600514597717,-8.209256304340613,-5.856868388862749,-7.652684658786418,-8.209256304340613,-7.50552701445013,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1127,1977,46931.0,2,1,94,3.713572066704308,0.0,2.833213344056216,1.0986122886681098,0.0,2.772588722239781,2,1,1,3,3,0,0,0,0,0,0,0,-7.736008830748639,0.0,-8.616367553396731,-10.350968608784838,-11.449580897452947,-8.676992175213165,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1128,1985,16581.0,0,0,51,0.0,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,2.3978952727983707,1,0,0,3,4,0,0,0,0,0,0,0,-10.409159921061319,-9.310547632393208,-9.022865559941428,-9.716012740501373,-9.310547632393208,-8.011264648262948,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1129,1952,63998.0,0,0,42,5.170483995038151,3.367295829986474,6.706862336602747,0.0,3.4965075614664802,4.718498871295094,1,7,6,11,4,0,0,0,0,0,0,1,-6.589270297375311,-8.392458462426989,-5.052891955810716,0.0,-8.263246730946983,-7.041255421118368,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1130,1951,67381.0,0,1,67,6.703188113240863,2.0794415416798357,3.970291913552122,2.3978952727983707,0.0,4.248495242049359,4,2,2,9,7,0,1,0,0,0,0,0,-5.108077425368666,-9.731823996929693,-7.840973625057407,-9.413370265811158,0.0,-7.56277029656017,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1131,1967,25930.0,1,1,87,1.791759469228055,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,1,1,0,2,7,0,0,0,0,0,0,0,-9.0645435898646,-10.856303059092655,-10.16315587853271,-10.16315587853271,0.0,-9.470008697972764,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1132,1978,42693.0,1,0,29,2.0794415416798357,1.3862943611198906,2.995732273553991,1.791759469228055,1.0986122886681098,2.772588722239781,1,1,0,3,5,0,0,0,0,0,0,0,-9.275495890231879,-9.968643070791824,-8.359205158357724,-9.56317796268366,-10.256325143243606,-8.582348709671933,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1133,1976,85606.0,0,1,89,6.57507584059962,3.7376696182833684,6.761572768804055,5.389071729816501,3.4011973816621555,4.430816798843313,2,6,7,9,3,0,0,0,1,0,0,0,-5.47558199309167,-8.312988215407923,-5.289085064887235,-6.66158610387479,-8.649460452029135,-7.619841034847977,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1134,1985,72903.0,0,0,74,6.9726062513017535,4.927253685157205,6.620073206530356,0.0,2.9444389791664403,3.6635616461296463,1,7,5,8,4,0,1,1,1,0,0,1,-4.917425998671585,-6.9627785648161336,-5.269959043442982,0.0,-8.945593270806897,-8.226470603843692,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1135,1974,49669.0,1,0,97,5.111987788356544,1.6094379124341003,4.672828834461906,2.3978952727983707,2.0794415416798357,3.367295829986474,2,5,1,6,6,0,0,0,0,0,0,0,-6.394295667225141,-9.896845543147585,-6.833454621119778,-9.108388182783314,-9.426841913901848,-8.13898762559521,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1136,1968,36778.0,1,1,63,3.367295829986474,1.3862943611198906,3.5263605246161616,0.6931471805599453,1.3862943611198906,1.3862943611198906,3,3,0,3,9,0,0,0,0,0,0,0,-7.83850646987427,-9.819507938740854,-7.679441775244582,-10.512655119300799,-9.819507938740854,-9.819507938740854,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1137,1962,85696.0,0,0,88,6.570882962339584,4.330733340286331,5.978885764901122,4.7535901911063645,0.0,2.4849066497880004,1,4,6,9,1,0,0,0,0,0,0,1,-5.480825647271205,-7.720975269324459,-6.072822844709668,-7.298118418504425,0.0,-9.56680195982279,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1138,1989,10979.0,0,0,34,2.0794415416798357,1.3862943611198906,2.302585092994046,0.6931471805599453,0.6931471805599453,1.3862943611198906,2,3,0,3,5,0,0,0,0,0,0,0,-7.917445275114842,-8.610592455674787,-7.694301723800632,-9.303739636234733,-9.303739636234733,-8.610592455674787,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1139,1961,49678.0,0,1,81,5.43372200355424,1.6094379124341003,4.02535169073515,1.0986122886681098,0.6931471805599453,2.995732273553991,2,6,2,4,7,0,0,0,0,0,0,0,-6.072742635153752,-9.897026726273891,-7.481112947972842,-10.407852350039882,-10.813317458148045,-8.510732365154,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1140,1953,56129.0,0,1,65,5.768320995793772,3.871201010907891,4.890349128221754,3.6635616461296463,4.276666119016055,3.871201010907891,4,6,2,10,4,0,0,0,0,0,0,0,-5.86023407675893,-7.757354061644811,-6.738205944330948,-7.964993426423056,-7.351888953536647,-7.757354061644811,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1141,1989,37155.0,1,0,51,3.1354942159291497,0.0,3.258096538021482,1.9459101490553132,2.70805020110221,1.0986122886681098,1,2,0,4,5,0,0,0,0,0,0,0,-8.080506595222365,0.0,-7.9579042731300325,-9.270090662096202,-8.507950610049305,-10.117388522483406,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1142,1978,21282.0,1,0,76,0.0,1.6094379124341003,2.0794415416798357,1.3862943611198906,2.0794415416798357,2.995732273553991,2,2,1,2,6,0,0,0,0,0,0,0,-10.658764104561623,-9.049326192127522,-8.579322562881787,-9.272469743441732,-8.579322562881787,-7.663031831007631,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1144,1945,63285.0,0,0,84,6.230481447578482,4.820281565605037,5.517452896464707,3.912023005428146,3.6375861597263857,4.897839799950911,1,6,5,13,3,0,0,0,0,0,0,0,-5.518069346208012,-6.928269228181457,-6.231097897321787,-7.836527788358348,-8.110964634060108,-6.850710993835583,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1145,1974,21255.0,1,0,56,3.367295829986474,0.0,3.2188758248682006,0.6931471805599453,0.6931471805599453,1.0986122886681098,4,2,1,4,4,0,0,0,0,0,0,0,-7.290198791366362,0.0,-7.438618796484635,-9.96434744079289,-9.96434744079289,-9.558882332684727,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1146,1981,42162.0,1,0,31,3.828641396489095,1.9459101490553132,4.07753744390572,0.6931471805599453,1.3862943611198906,3.295836866004329,2,3,1,3,6,1,0,0,0,0,0,1,-7.513780404491103,-9.396511651924884,-7.264884357074479,-10.649274620420252,-9.956127439860307,-8.046584934975868,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1147,1956,54450.0,1,1,0,6.118097198041348,0.0,5.14166355650266,2.0794415416798357,2.9444389791664403,3.4657359027997265,12,9,2,8,8,0,0,0,0,0,0,0,-5.480088110879704,0.0,-6.456521752418392,-9.518743767241215,-8.653746329754611,-8.132449406121324,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1148,1954,57744.0,0,1,91,5.857933154483459,1.0986122886681098,3.6635616461296463,0.0,0.0,2.9444389791664403,2,9,1,4,8,0,0,0,0,0,0,0,-5.798988752959056,-10.558309618774405,-7.993360261312869,0.0,0.0,-8.712482928276074,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1150,1943,57513.0,0,0,59,6.5998704992128365,3.6888794541139363,5.209486152841421,3.9512437185814275,2.995732273553991,3.4011973816621555,2,9,3,13,6,0,0,0,0,0,0,0,-5.053042969535268,-7.964034014634168,-6.443427315906684,-7.701669750166677,-8.657181195194113,-8.25171608708595,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1151,1964,68142.0,0,1,96,6.799055862058796,4.836281906951478,5.278114659230517,4.51085950651685,4.718498871295094,3.6109179126442243,3,10,4,7,6,0,0,0,0,0,0,0,-5.02344036062085,-6.986214315728168,-6.54438156344913,-7.311636716162797,-7.103997351384552,-8.211578310035422,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1153,1974,83145.0,0,0,14,6.655440350367647,3.5553480614894135,6.594413459749778,3.6635616461296463,4.919980925828125,4.736198448394496,1,5,9,11,2,0,0,1,0,0,0,1,-5.366048180714312,-8.466140469592547,-5.427075071332181,-8.357926884952313,-7.101507605253835,-7.285290082687465,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1154,1960,54197.0,0,1,16,5.087596335232384,1.791759469228055,3.6109179126442243,1.791759469228055,2.5649493574615367,2.5649493574615367,2,1,3,6,1,0,0,0,0,0,0,0,-6.505931680669895,-9.801768546674223,-7.982610103258055,-9.801768546674223,-9.028578658440741,-9.028578658440741,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1156,1976,46049.0,1,1,11,5.834810737062605,2.1972245773362196,4.718498871295094,2.9444389791664403,2.6390573296152584,2.9444389791664403,10,5,2,9,7,0,0,0,0,0,0,1,-5.5957977694184065,-9.233383929144791,-6.712109635185917,-8.486169527314571,-8.791551176865752,-8.486169527314571,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1157,1974,56715.0,0,0,52,5.552959584921617,4.653960350157523,5.476463551931511,5.4680601411351315,5.147494476813453,2.1972245773362196,1,7,3,4,4,0,0,0,0,0,0,0,-6.085981600631471,-6.9849808353955645,-6.162477633621577,-6.170881044417957,-6.491446708739635,-9.441716608216868,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1158,1961,79410.0,0,0,19,6.489204931325317,4.382026634673881,6.180016653652572,4.812184355372417,2.5649493574615367,2.5649493574615367,1,3,2,5,1,0,0,0,0,0,0,0,-5.486321833123885,-7.593500129775321,-5.795510110796629,-7.163342409076784,-9.410577406987665,-9.410577406987665,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1159,1951,57304.0,0,1,61,5.87493073085203,4.382026634673881,5.796057750765372,4.927253685157205,2.833213344056216,4.663439094112067,2,7,6,10,5,0,0,0,0,0,0,0,-5.774342158002202,-7.267246254180351,-5.853215138088861,-6.722019203697028,-8.816059544798016,-6.985833794742165,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
