,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
1158,1961,79410.0,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,0.004143055030852537,0.0005037148973680896,0.0030411786928598414,0.0007744616547034379,8.185367082231457e-05,8.185367082231457e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1159,1951,57304.0,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,0.0031062404020661735,0.0006980315510261064,0.0028706547535948626,0.0012041044255200336,0.00014833170459304762,0.0009248918051095909,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1160,1965,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,0.0024,5.6338028169014086e-05,0.00031549295774647887,7.887323943661972e-05,7.887323943661972e-05,0.0004619718309859155,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1161,1956,54450.0,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,0.004168962350780532,0.0,0.0015702479338842975,7.346189164370983e-05,0.00017447199265381084,0.0002938475665748393,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1162,1965,59594.0,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,0.0038342786186528846,3.356042554619593e-05,0.00024331308520992047,0.0,0.0,7.551095747894083e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1163,1994,80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0.0014934622296585488,0.0002788622420524261,0.0037429509822147857,0.0002106959162173886,0.00016112040651917951,0.00033463469046291134,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1164,1974,40344.0,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,0.00260261748958953,0.0,7.4360499702558e-05,0.0,0.0,2.4786833234186e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1165,1972,62710.0,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,0.0035161856163291342,0.00027906235050231224,0.0006617764311911975,5.5812470100462444e-05,0.00023122309041620156,8.770531015786956e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1166,1968,48985.0,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,0.0001939369194651424,0.00013269368173930796,0.00018372971317750332,0.00010207206287639073,7.14504440134735e-05,8.165765030111258e-05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1167,1968,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,0.00039635354736424893,0.00012739935450993716,0.0005237529018741861,0.00016986580601324953,9.908838684106223e-05,0.00018402128984768698,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1168,1948,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0.0030852194654014675,0.0004861165124056934,0.0010500116667962976,0.00018796505146353478,0.0009787145783101293,0.0006287106893780301,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1169,1969,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,0.0022288352498867213,0.0002449269505370023,0.00260234884945565,0.0009674614546211593,0.00036739042580550353,0.0003061586881712529,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1170,1996,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,0.0,0.0,6.93433187712364e-05,0.00010401497815685458,0.00010401497815685458,0.0002773732750849456,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1171,1974,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,0.0,0.00014903129657228018,7.451564828614009e-05,0.00017386984600099354,0.00014903129657228018,0.00029806259314456036,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1172,1990,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0.0058142668499205005,0.0005591936831325626,0.0036852884900423102,0.0005794055030048238,0.0006669900557846228,0.00022233001859487428,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1173,1957,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,0.0026151724964781345,5.245331654827204e-05,0.0002622665827413602,0.0,0.0,0.0003521865539669694,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1174,1979,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,0.00010537851964255606,0.00048474119035575786,0.0003161355589276682,0.0,0.00037936267071320183,0.00029505985499915695,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1175,1960,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,0.001942854729373007,2.1117986188837032e-05,0.0002006208687939518,8.447194475534813e-05,8.447194475534813e-05,4.2235972377674065e-05,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1176,1952,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,0.00011960291831120679,0.0,0.00011960291831120679,0.0,0.0,2.9900729577801698e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1177,1981,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,0.0025466112602508,0.00019306439157136028,0.0005883867171698599,0.0005699996322583018,0.00019306439157136028,0.0002298385613944765,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1178,1981,28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,0.0007716590669940372,8.768853034023149e-05,0.0003332164152928797,0.0,7.01508242721852e-05,0.0003332164152928797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1179,1991,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,0.0063770162624947595,0.0006619740064873452,0.005047551799466007,0.0005185463050817537,0.0007943688077848143,0.0005295792051898762,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1180,1950,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,0.003879758685250676,0.00014562096941959641,0.0008633243187018931,6.240898689411275e-05,9.361348034116913e-05,0.0001976284584980237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1181,1957,43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,0.0015530829856281873,9.27213722763097e-05,0.000880853036624942,6.954102920723227e-05,0.0,0.0001274918868799258,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1182,1961,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,0.010444149274914027,0.0,0.0005458614603613603,0.0,0.0,0.0002183445841445441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1183,1958,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,0.00019925611052072262,0.00039851222104144525,9.962805526036131e-05,0.0006973963868225293,0.00019925611052072262,0.001328374070138151,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1184,1971,26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,7.420048972323217e-05,1.8550122430808042e-05,0.00020405134673888848,0.0,0.0,1.8550122430808042e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1185,1985,22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,0.00011197205177587674,8.95776414207014e-05,0.0001791552828414028,4.47888207103507e-05,0.0,0.00011197205177587674,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1186,1965,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,0.0002703128871668957,2.2526073930574642e-05,0.0002252607393057464,2.2526073930574642e-05,2.2526073930574642e-05,0.0001126303696528732,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1187,1952,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,0.00725,0.0,0.000814516129032258,0.0,0.0,0.00016129032258064516,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1188,1962,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,0.0017144489951423944,1.587452773279995e-05,0.0004444867765183986,0.00020636886052639934,1.587452773279995e-05,6.34981109311998e-05,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1189,1974,45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,0.00029415609883644923,2.1789340654551792e-05,7.626269229093128e-05,0.0,2.1789340654551792e-05,0.00014163071425458667,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1190,1970,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0.00519222693085939,0.00041995953117245066,0.0034932997365708395,0.0013744130111098384,0.00041995953117245066,0.0006299392967586759,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1191,1969,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,0.00963351096201517,0.0,0.0005195267853166887,0.00027460701509596404,0.00010390535706333773,0.0003117160711900132,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1192,1960,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,8.561497234636393e-05,0.0,9.417646958100032e-05,0.00014554545298881867,0.0002482834198044554,0.0002482834198044554,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1193,1952,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,0.0006981559054359863,0.00010432214678928531,0.0002728425377565924,8.024780522252716e-05,4.81486831335163e-05,8.024780522252716e-05,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1194,1969,43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,0.0006530556128411356,2.291423202951353e-05,0.0005843129167525951,4.582846405902706e-05,2.291423202951353e-05,0.0002635136683394056,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1195,1968,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0.0049732930248586335,0.00011747936279193621,0.0007831957519462415,0.00015663915038924828,5.48237026362369e-05,0.0010259864350495762,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1196,1965,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,0.00045851016186475015,0.00012795632424132564,0.0002452496214625408,0.0003092277835832036,0.00015994540530165702,0.0006504446482267386,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1197,1969,70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,0.006876774478891726,0.00024254183846713557,0.0009773009373528698,0.00010700375226491276,0.0,7.846941832760268e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1198,1972,78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0.0036631444124239514,5.123278898495037e-05,0.0016586615433877682,0.00021773935318603906,0.00022414345180915785,0.0005123278898495037,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1199,1961,59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,0.0028808461746417952,0.0011996485536631522,0.0009546499053798324,0.0021880913760475803,0.0012756826169234927,0.0005575831305758313,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1200,1977,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,0.0005747231294130526,5.4735536134576435e-05,0.0005199875932784761,0.00011859366162491562,0.00011859366162491562,0.00020069696582678028,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1201,1959,58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,0.0019014678299175743,0.0008948083905494468,0.001454063634642851,0.0008776005368850343,0.0006711062929120851,0.0007227298539053224,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1202,1958,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,0.0013615498327238778,2.9176067844083094e-05,0.0002820353224928032,3.890142379211079e-05,4.862677974013849e-05,0.00013615498327238776,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1203,1979,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,3.27075292732387e-05,6.54150585464774e-05,0.0002616602341859096,0.0001308301170929548,9.81225878197161e-05,0.0004251978805521031,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1204,1957,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,0.0021835044120295335,7.503451587730356e-05,0.005169878143946215,0.0006302899333693499,7.503451587730356e-05,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1205,1956,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,0.005336995977631708,0.0001275385068184048,0.0008339056215049544,7.848523496517217e-05,5.886392622387913e-05,0.00028450897674874915,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1206,1965,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,0.004041693256753882,0.0005908908270108015,0.00473303552435652,0.0001240870736722683,0.00038998794582712897,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1207,1990,18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,2.724647158193014e-05,0.00032695765898316167,0.0002452182442373713,0.0,0.00038145060214702194,0.00019072530107351097,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1208,1957,40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,0.0004326221848656399,0.0,4.944253541321599e-05,0.0,0.0,0.00012360633853303996,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1209,1965,36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,0.0011977861607511634,4.1302971060384946e-05,0.00034419142550320785,4.1302971060384946e-05,2.753531404025663e-05,0.0001789795412616681,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1210,1957,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,0.0036600099495416104,3.5534077180015636e-05,0.0002842726174401251,4.737876957335418e-05,3.5534077180015636e-05,0.0002368938478667709,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1211,1955,65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,0.0013080245786944089,0.0005551499665389061,0.000707245847782442,0.0007224554359067957,0.0005931739368497901,0.0002585629981140111,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1212,1972,77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,0.0040561237734281705,0.0002466123254244328,0.0015705311250713877,0.0003244899018742537,0.0002206531332744925,0.0004932246508488656,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1213,1969,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,0.006487092554526282,0.00039376384847433196,0.00609332870605195,0.00016684908833658132,0.0001268053071358018,0.00039376384847433196,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1214,1972,56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,0.0013839671373917948,5.2890463849367956e-05,0.00034378801502089174,5.2890463849367956e-05,0.00011459600500696392,0.0006611307981170994,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1215,1975,42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,0.0005692599620493358,0.00010673624288425048,0.0005336812144212524,3.557874762808349e-05,0.00017789373814041745,0.00023719165085388995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1216,1965,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,0.0022661186828895857,0.0006741500024366868,0.0007147614483666077,0.0002599132539514937,0.00011371204860377848,0.00027615783232346207,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1217,1963,33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,0.0019625918106396267,0.0,0.00023788991644116685,0.0,0.0,5.947247911029171e-05,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1218,1991,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,0.0066902536326839636,0.0,0.0036763635304737775,0.0007207128505285228,0.00021839783349349176,0.0003275967502402376,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1219,1963,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,0.0009017657154492829,0.0,0.00031998138290135846,4.363382494109434e-05,1.4544608313698111e-05,0.0003781598161561509,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1221,1973,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,3.812719231355803e-05,0.00011438157694067408,7.625438462711606e-05,5.719078847033704e-05,1.9063596156779016e-05,0.00017157236541101115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1222,1957,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,0.0026391709898184925,0.00039458193720325497,0.0007050726418877834,0.0003104907046845285,0.0007891638744065099,0.0002652108102513681,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1223,1981,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,0.000634154833254582,1.2434408495187885e-05,8.704085946631518e-05,2.486881699037577e-05,1.2434408495187885e-05,0.0003108602123796971,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1224,1958,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,0.00092708894072612,1.4953047431066452e-05,0.00023924875889706323,4.485914229319936e-05,2.9906094862132904e-05,8.971828458639871e-05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1225,1959,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,0.006343959910438213,7.996588122401109e-05,0.0011994882183601664,0.0003131997014607101,7.996588122401109e-05,7.996588122401109e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1226,1955,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,0.005042099079694537,0.0001223810456236538,0.000864826055740487,0.00016317472749820508,5.7111154624371774e-05,0.0003671431368709614,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1227,1986,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,0.0002442490452082778,0.0001554312105870859,0.0002664535038635758,4.4408917310595964e-05,4.4408917310595964e-05,0.0005995203836930455,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1228,1975,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,0.002905170838662525,2.740727206285401e-05,0.0001553078750228394,3.654302941713868e-05,6.395030147999269e-05,0.0005116024118399415,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1229,1955,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,0.0007281805887860189,0.0,0.00018204514719650472,0.0,0.0,2.6006449599500677e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1230,1971,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,0.0012381531257738456,5.62796875351748e-05,0.0006641003129150627,7.879156254924472e-05,1.125593750703496e-05,7.879156254924472e-05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1231,1986,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,0.0003010707647197424,0.0,0.00014399036573552897,2.6180066497368904e-05,1.3090033248684452e-05,3.927009974605336e-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1232,1978,41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,0.0003215357500119087,5.9543657409612725e-05,9.526985185538037e-05,9.526985185538037e-05,3.572619444576764e-05,0.00014290477778307055,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1233,1983,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,0.00031660041509832203,5.276673584972034e-05,0.0003341893270482288,5.276673584972034e-05,5.276673584972034e-05,0.00010553347169944068,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1234,1976,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,0.00024067388688327315,0.0,0.00012033694344163658,0.0,1.3370771493515176e-05,0.00014707848642866694,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1235,1971,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,0.002340780569203671,0.0,0.002163097555699762,0.00046352090479280614,0.0011356262167423752,0.00011588022619820154,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1236,1956,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,0.0008778439428767941,9.049937555430868e-06,0.0001719488135531865,1.8099875110861736e-05,0.0,9.954931310973954e-05,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1237,1972,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,0.005871198737427272,8.833298000141333e-05,0.002437990248039008,0.000582997668009328,0.00017666596000282667,0.0004475537653404942,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1238,1989,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,8.713533860792584e-05,6.970827088634067e-05,0.00022655188038060717,0.00013941654177268133,0.0,6.970827088634067e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1239,1952,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,0.0010743446497636442,0.00012439780155157985,0.0003958111867550268,0.0,4.5235564200574494e-05,7.916223735100536e-05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1240,1984,25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,1.944995526510289e-05,0.00011669973159061734,3.889991053020578e-05,5.834986579530867e-05,0.00011669973159061734,5.834986579530867e-05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1241,1967,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,0.00038942128610612575,8.465680132741865e-06,0.00010158816159290238,2.5397040398225595e-05,0.0,7.619112119467677e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1242,1962,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,0.0026819273334725414,0.0006916892879515556,0.0009592294842347046,0.0003523700146168302,0.0007504176237210274,0.0004306744623094592,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1243,1947,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,0.0018484848484848484,0.00038636363636363635,0.0020454545454545456,0.0007651515151515151,0.0,0.00034090909090909094,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1244,1978,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,0.002745367192862045,0.00016255463641946322,0.0021854567785283387,0.00021673951522595093,0.00021673951522595093,0.000812773182097316,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1247,1968,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,0.00014807137040053305,0.0,6.169640433355543e-05,0.0,0.0,4.9357123466844355e-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1248,1973,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0.00012238703676506585,0.0,9.790962941205267e-05,0.0,0.0,2.4477407353013167e-05,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
